text;label
Arrowhead Pharma up 5% after Medicines Co. sale;1
Assertio to sell Gralise to Alvogen for $127.5M. shares up 40% premarket;1
Atlas Air +9% after Wolfe Research lift;1
Aveo Pharma up 4% on advancement of tivozanib;1
Benitec Biopharma up 87% on potential U.S. domicile;1
Bilibili +2.6% on accelerating revenue growth;1
Bill.com stock rockets 60% in its trading debut after IPO;1
Biogen Inc. (BIIB) Climbs 2.94% Today: Breaking Down The Root Causes - Find News;1
Biogen shares rise on patent resolution with Sawai;1
Bitcoin's back above $7,000 after its biggest one-day gain in two weeks ;1
Broadcom +2% after Street-high target;1
Buffett-backed StoneCo jumps to 7-month high on solid growth via @business ;1
Caladrius Bio up 14% premarket on positive CLBS16 data;1
Can-Fite +17% premarket on new patents for sexual dysfunction drug;1
Canopy Growth stock up 2.7% premarket;1
Canopy Growth up 6% as BofA buys the dip;1
Carnival $CCL shares climbed after a Saudi investment fund bought an 8.2% stake, valued at nearly $370 million, in… ;1
Catalyst Biosciences up 13% premarket on positive FIX data;1
Chesapeake Energy's stock bounces 1.7% premarket, after plunged 14% Tuesday to 25-yr. low;1
Cigna +3% on Q4 beat;1
Citadel Dominates Multistrategy Peers With 3.4% Gain;1
CNA +6.8% after dividend boost, Q4 beat;1
Communications Services Up As Investors Hedge On Media Industry's Prospects -- Communications Services Roundup… ;1
Corcept prevails in Korlym patent challenge. shares up 4%;1
Coty +5% after striking Kylie Jenner deal;1
CPST, YNDX among premarket gainers;1
CytomX +3.7% as Guggenheim starts at Buy;1
Darden stock jumps as Olive Garden parent cuts executive pay, to-go sales skyrocket ;1
Deutsche Bank shares rally on Capital Group's big stake;1
Deutsche Bank shares soar after new shareholder steps in;1
Deutsche Bank Wins Capital Group Backing, Sparking Share Rally;1
Diffusion Pharma up 23% after hours on positive TSC data;1
Discount Brokers Rise on Schwab/TD Ameritrade Deal #InteractiveBrokers #Stock #MarketScreener… ;1
Domino's Pizza +2% after Goldman Sachs warms up;1
EBay +6% after selling StubHub;1
Ebay shares jump 3% premarket;1
Ebay stock up 5.4%in Monday premarket trading;1
Edgewell's stock rockets after calling off Harry's merger deal, upbeat earnings;1
Elastic +3.7% as Canaccord turns bullish;1
Endonovo up 35% on evaluations of SofPulse in orthopedic surgeries;1
Enochian Bio +18% premarket on acquiring exclusive license for HBV;1
Equity Residential : Up Over 9%, on Pace for Largest Percent Increase Since August 2011 --... #EquityResidential… ;1
Ericsson and Nokia climb after Barr suggests U.S. stake purchases;1
Estee Lauder shares jump premarket after earnings beat;1
Evoke Pharma up 32%;1
Extreme Networks +3% after $100M buyback;1
"Exxon Mobil jumps after maintaining dividend and on hopes for production cut   
deal (XOM) $XOM";1
FDA OKs Intercept’s NDA for obeticholic acid. shares up 5% premarket;1
FDA OKs Tandem's Control-IQ. shares up 1%;1
Fintech company Bill.com surges more than 60% in market debut;1
Fortinet +2% after investor day guidance;1
Genworth +4.0% after sale on Genworth MI Canada closes;1
GE's stock rises 1% premarket, set to trade above $13 for 1st time in regular-session hours since October 2018;1
GlobalSCAPE jumps ~12% on $55M credit facility and special dividend of $3.35;1
Hasbro stock up 3.5% in Monday trading;1
HK shares end at 1-week high on stimulus prospects, Alibaba boost;1
Home Depot's stock rises toward record high ahead of earnings report;1
HPE +2% as Deutsche sees growth story;1
Hub Group +7.3% post Q4 results;1
Immunomedics shares more than doubled after a study of its breast cancer drug was stopped early on promising results ;1
Inovio on go with study of INO-3107 for rare HPV disorder. shares up 15%;1
Intellia up 5% on new data from CRSPR/Cas9 programs;1
Intelsat's stock bounces after recent 'dramatic' pullback turns Raymond James bullish;1
Intelsat's stock extends bounce, soars 17% premarket after plunging 55% over past 2 days;1
Jefferies +2.5% after KBW expects stock buyback;1
JetBlue, Alaska Air Shares Rise #JetBlueAirways #Stock #MarketScreener ;1
JPMorgan positive on Five Below into earnings;1
Kaleido Bio up 11% on advancement of KB174;1
KAR Auction Services gains on M&A speculation;1
Karuna up 86% premarket on positive KarXT data;1
LexinFintech +3.3% after loan origination view improves;1
LiveXLive Media : Up 29%. In Content Deal With Samsung #LiveXLiveMedia #Stock #MarketScreener… ;1
L'Oreal rallies as quarterly results offset China concerns;1
L'Oreal rallies as sales increase offsets China concerns;1
Lowe's +5% on raising adjusted operating margin and earnings outlook for FY2019;1
Lowe's shares jump after earnings top estimates despite revenue shortfall;1
Lumber Liquidators +1.3% after guidance update;1
Lumber Liquidators +4% after USTR determination;1
Lumber Liquidators' stock rallies after CEO Dennis Knowles resigned;1
Lyft and Peloton Rally, Defying the Mantle of 2019’s Least-Loved Debuts;1
"Lyft breaks out ahead of earnings as ride sharing sentiment improves (LYFT)    
$LYFT";1
Lyft stock gains after Northcoast upgrades, says company could be M&A target;1
Madison Square Garden shares up 1.2% premarket;1
MaxLinear +1.3% as Needham leaves sidelines;1
MCig up 9% on CBD distribution deals;1
MDCO, TIF among premarket gainers;1
Medicines Co. shares jump 17% in premarket after report of potential Novartis offer;1
Medtronic +2% premarket on FQ2 beat;1
MorphoSys up 7% on advancement of tafasitamab in DLBCL;1
Myovant stock soars 17% premarket on news of positive late-stage trial of prostate cancer treatment;1
Neogen up 3% on launch of rapid test for ergot alkaloids;1
New drugs contribute to AbbVie's upbeat 2020 view. shares hit year-high;1
New York Times Shares Rise as Publisher Moves Past ‘Trump Bump’;1
NIO appoints new CFO, shares up 6% premarket;1
NMC Health, Finablr rally as billionaire shareholder reviews holdings ;1
Nokia and Ericsson both advance after Barr says U.S. firms should buy stakes;1
Nokia Shares Surge As Q4 Earnings Beat Analyst Estimates;1
Nokia's stock rises 1.9% on premarket-leading volume of 3.6 mln shares after AG Barr suggests buying stake;1
NovaBay launches NovaSight daily vitamin on Amazon.com. shares up 21% premarket;1
NVIDIA : Shares up 5%. Morgan Stanley Upgrades to Overweight #NVIDIA #Stock #MarketScreener ;1
Nvidia +3.7% as RBC sees earnings upside;1
Ocular Therapeutix up 11% premarket on encouraging OTX-TIC data;1
Off-price retailer TJX shares rise after earnings and sales beat expectations;1
Okta +1.9% as new bull sees entry point;1
OneWater Marine's stock speeds up 25% in its debut;1
OneWater's stock opens at $15.02, or 25% above $12 IPO price;1
Pareteum +8% after CEO termination;1
Pinduoduo stock rises after reports of Amazon store opening;1
Pinterest reveals sales and users grew faster than expected despite COVID-19, stock shoots higher ;1
Pinterest shares jump as company issues early Q1 guidance ;1
Pinterest shares surge after earnings beat;1
Pinterest Stock Soars 17% on Earnings Beat and Rosy Outlook;1
Positive analyst commentary lifts NVIDIA to fresh 2019 high (NVDA) $nvda;1
Power Financial shares jump on buyout offer by parent;1
Power Financial soars 9.9% after restructuring announced;1
Protalix Bio +25% premarket on successfully completing pre-BLA meeting for accelerated approval of PRX‑102;1
Prothena up 8% on Evercore upgrade;1
Qiwi +4.1% after Q3 beat-and-raise;1
RCI Hospitality +6.6% after $10M buyback boost;1
Revance files U.S. application for frown line treatment. shares up 3% premarket;1
Roku jumps as optimism builds for earnings;1
Ross Stores Up Nearly 14%, on Pace for Largest Percent Increase Since November 2000 -- Data Talk #RossStores #Stock… ;1
Salarius Pharma up 15% ahead of seclidemstat study presentation;1
Science Applications International Corporation (SAIC) Climbs 4.79% Today: Breaking Down The Root Causes - Find News;1
Shares of Biolidics Ltd. jumped as the Singapore-based medical device manufacturer said its rapid test kits for Cov… ;1
Shares of Corbyn’s Nationalization Targets Soar After He Quits;1
Shares of Wayfair $W jumped after the online furniture retailer said its revenue-growth rate more than doubled towa… ;1
SI-BONE up 6% on new coverage of iFuse implant;1
Siemens Gamesa's Shares Jump Following Speculation on Siemens' Acquisition #Siemens #Stock #MarketScreener… ;1
Sierra Oncology +10% premarket on launching late-stage Momentum trial;1
Skechers Stock Pops on Encouraging Earnings: What You Need to Know;1
Small-cap health firms that soared after announcing plans to tackle the new coronavirus have seen big rallies. Now… ;1
Snap shares jump 1.8% after JMP upgrades to outperform on upbeat expectations for user growth;1
Southern gains 2.9% on Georgia rate case approval;1
SRPT, BCS among top gainers;1
Starbucks +2% after JPMorgan lift;1
Stock Market Update: Boeing turns positive;1
Stock Market Update: Disney Leads Dow Higher In Sideways Trade;1
Stock Market Update: eBay shares rise on takeover report;1
Stock Market Update: Edgewell Personal Care spikes after earnings;1
Stock Market Update: Eli Lilly gains on upbeat guidance;1
Stock Market Update: Goldman Sachs, Financials Lead Markets Modestly Higher;1
TailDex up 8% and above 12.00. ;1
Target shares surge after company crushes earnings and raises forecast;1
Target stock heads toward record after hiking profit guidance;1
Target's stock soars toward record high after profit and revenue beats, raised guidance;1
Tesla Resumes Rally After Shanghai Factory Restarts Production;1
Tesla shares are back on the rise after the electric-car maker resumed production at its China factory with the hel… ;1
Tesla shares jump as Musk tweets about Cybertruck preorders;1
Tesla shares jump as Musk tweets about Cybertruck preorders ;1
Tesla shares rise as Musk says Cybertruck orders hit 200,000;1
Tesla stock rises on Shanghai factory optimismÃ¢â‚¬â€what to watch now $TSLA (via @TradingNation) ;1
Tesla's stock surges 8.8% to top the $800 level;1
The Medicines Company up 2% premarket on positive inclisiran data;1
The Medicines Company up 26% premarket on rumored Novartis interest;1
Tiffany shares up 5.7% after LVMH takeover $TIF ;1
Tiffany soars nearly 6% at the open after LVMH clinches deal to acquire the iconic jewelry brand for $16.2 billion… ;1
TJX Companies +1% after comparable sales impress;1
TJX extends gain after guidance update;1
TJX's stock gains 1.1% premarket after Q3 results;1
TransEnterix up 2% after hours on $25M stock sales deal;1
Trevena +12% on positive oliceridine data;1
Trucking company XPO Logistics stock rises after earnings, CFO appointment;1
TSX futures rise on hopes of U.S.-China phase-one trade deal #economy #MarketScreener ;1
Tupperware +2% after insider buying action;1
Twitter shares soar after reporting strong user numbers and miss on earnings;1
Twitter Stock Soars Despite Bottom Line Miss;1
TWTR, ZNGA among premarket gainers;1
U.S. interest lifts shares in Huawei rivals Ericsson, Nokia;1
Uber shares spike as company says it will reach a key profitability goal sooner than expected;1
UBER, NLOK among premarket gainers;1
Uber's stock surges 7.9% premarket toward 6-mo. high after Q4 results late Thursday;1
Unisys's stock soars after $1.2 billion sale of U.S. Federal business;1
UnitedHealth's stock rallies to pace the Dow's gainers, after SunTrust boosts price target;1
Vereit +1.7% after settling with SEC;1
Viasat +5% as JPMorgan raises to Overweight;1
Viking launches mid-stage study of VK2809 in NASH. shares up 7% premarket;1
VirnetX +5% after appeals court denies Apple bid;1
Vivus shares rise on bulimia data for Qsymia;1
VIVUS up 8% premarket on positive Qsymia effect in binge-eating disorder;1
VKTX, JKS among premarket gainer;1
Vodafone Idea, Bharti Rally on Plan to Increase Mobile Tariffs;1
Volkswagen +2% after strong deliveries report;1
Wayfair shares surge 37% as coronavirus drives sales of office furniture and home decor ;1
WestRock +2% after BAML bump;1
Why Slack Stock Just Surged 17%;1
Why Tiffany Stock Just Popped 6%;1
WiLAN signs wireless license with LG. shares +7% PM;1
Yandex authorizes share repurchase program, shares up 6% premarket;1
Zscaler +2.6% on new bull ahead of earnings;1
$BB Nice action here. Watch the break of 5.73 ;2
$CTRC $KODK $TEN - Eastman Kodak among consumer gainers. China Automotive Systems only loser ;2
$DAO $EGAN $ACMR - Youdao and eGain among Tech gainers. Technical Communications and Digital Ally among losers ;2
$EVH $PGNY $JG - Domo and Evolent Health Tech gainers. GlobalSCAPE and Yext among losers ;2
$HOV $GTES $TWI - Hovnanian Enterprises leads industrial gainers. losers none ;2
$MDCO $BCRX $AQST - Healthcare - Top 5 Gainers / Losers ;2
$MNK - Mallinckrodt shares halted pending news ;2
$NLTX $ITRM $EQ - Healthcare - Top 5 Gainers / Losers ;2
$POLA $OSS - StoneCo and i3 Verticals among Tech gainers. VirnetX and Pure Storage among losers ;2
$PYX $FARM $TUP - Pyxus International among consumer gainers. Tupperware Brands and Fossil among losers ;2
$RRC $FET $TUSK - Range Resources and Forum Energy Technologies among Energy/Materials gainers. Pacific Drilling an… ;2
$SCANX: Early premarket gappers ;2
$SCANX: Earnings/guidance movers ;2
$SCANX: Mid cap notable movers of interest -- StoneCo (STNE) gains on third quarter results ;2
$SCANX: Today's biggest % gainers/losers ;2
$SCANX: Today's biggest % gainers/losers ;2
$SOLO $DTEA $NLS - Electrameccanica Vehicles leads consumer gainers. Pyxus International in losers ;2
$STOK $TROV $BNTC - vTv Therapeutics leads healthcare gainers. Myomo and Biohaven Pharmaceutical among losers ;2
$SUMRX: Gapping up/down: QSR +3%, CNA +3% and AVYA +1% after earnings, TSLA +7% after M&A speculation, FDA +2% and.… ;2
$SUMRX: Gapping up/down: SMPL +9% after earnings/guidance, TSLA and INTC +4% after upgrades. TDY -1% after guidance… ;2
$WEBK $EZPW $BRP - Wellesley Bancorp leads financial gainers. Weidai the only loser ;2
12 Technology Stocks Moving In Monday's Pre-Market Session;2
9 Energy Stocks Moving In Monday's Pre-Market Session;2
Amneal Pharmaceuticals leads healthcare gainers. Bellicum Pharmaceuticals among losers;2
Beyond Meat and Skechers among consumer gainers. Village Farms International among losers;2
Cameco on the move after Q4 earnings topper;2
Capstone Turbine leads industrial gainers. Tutor Perini and Briggs & Stratton among losers;2
CART leads financial gainers. AIHS and MDLY the only losers;2
China Agri Industries : EXCHANGE NOTICE - TRADING HALT #ChinaAgriIndustries #Stock #MarketScreener… ;2
CLNE, TRXC, TGE and ADMS among midday movers;2
CRISPR Therapeutics among healthcare gainers. Plus Therapeutics leads the losers;2
EverQuote the only financial gainer. FinVolution Group and Yiren Digital among losers;2
Firsthand Technology Value Fund and Itau CorpBanca among Financial gainers. Mmtec and Jupai among losers;2
Healthcare - Top 5 Gainers / Losers;2
HOME leads financial gainers. QK and WEI the only losers;2
Industrial - Top 5 Gainers / Losers;2
JinkoSolar and 58.com among Tech gainers. Intelsat and Sphere 3D among losers;2
La Jolla Pharmaceutical shares halted premarket;2
Luckin Coffee shares halted in premarket. news pending ;2
Lululemon Falls on Conservative View But Analysts Keep Faith;2
Netflix rallies after sharing global data, Roku dips as CFO steps down;2
OCN leads financial gainers. FNF and MAC among losers;2
OCN, SYNA, SVM and ZGNX among midday movers;2
Pyxus International among consumer gainers. Tupperware Brands and Fossil among losers;2
Renewable Energy and Tallgrass Energy among Energy/Materials gainers. Lonestar Resources and Pacific Drilling among losers;2
SecureWorks leads technology gainers. Phreesia and NextGen Healthcare among losers;2
SLS, CPST, I, QD and CGIX among midday movers;2
Stock Market Update: Netflix gains, Spotify falls;2
Stock Market Update: Uber leads earnings gainers, while Take-Two drops;2
Stocks making the biggest moves after hours: ServiceNow, Alliance Data, AMC Entertainment & more;2
Stocks making the biggest moves after hours: Slack, Chegg, Moderna and more;2
Stocks making the biggest moves after hours: Urban Outfitters, Amarin, Endo International & more;2
Stocks making the biggest moves in the premarket: Twitter, Cigna, Dunkin' Brands, Tapestry & more;2
Stocks making the biggest moves in the premarket: Uber, Canada Goose, Hanesbrands & more;2
Stocks making the biggest moves midday: Amazon, IBM, Delta, Luckin & more ;2
Stocks making the biggest moves midday: Coty, Workday, Splunk, Five Below & more;2
Stocks making the biggest moves midday: Home Depot, Kohl's, Macy's and Roku;2
Stocks making the biggest moves midday: Netflix, Boeing, Groupon, Guess and more;2
Stocks making the biggest moves midday: Tesla, FedEx, Slack, Lyft, Taubman Centers & more;2
Stocks making the biggest moves midday: Tesla, FedEx, Slack, Lyft, Taubman Centers & more ;2
Stocks making the biggest moves midday: Uber, Tesla, Ulta, Zoom Video & more ;2
Stocks making the biggest moves premarket: Target, Lowe's, Boeing, Alibaba, J&J & more;2
Stocks making the biggest moves premarket: TD Ameritrade, Charles Schwab, Tesla & more;2
The Week's Gainers and Losers on the Stoxx Europe 50 --Dec. 2-6 #economy #MarketScreener ;2
Tupperware Brands among consumer gainers. Unilever leads the losers;2
vTv Therapeutics leads healthcare gainers. Myomo and Biohaven Pharmaceutical among losers;2
WORK, XPO, PYX and AMKR among after hour movers;2
YNDX, I, QD and OESX among tech movers;2
$ALLY - Ally Financial pulls outlook ;0
$DELL $HPE - Dell, HPE targets trimmed on compute headwinds ;0
$PRTY - Moody's turns negative on Party City ;0
$SAN: Deutsche Bank cuts to Hold;0
$SITC: Compass Point cuts to Sell;0
$TAP - Barclays cools on Molson Coors ;0
$TAP: Barclays cuts to Equal Weight;0
"Analysts Eviscerate Musk's Cybertruck: ""0% Of Responses Felt It Will Be A Success"" ";0
Barclays assigns only a 20% chance that studies on a Gilead antiviral drug being done in China will succeed against… ;0
BTIG points to breakfast pressure for Dunkin' Brands;0
Children's Place downgraded to neutral from outperform at Wedbush, price target slashed to $60 from $130;0
Clovis Oncology downgraded to in line from outperform at Evercore ISI;0
Downgrades 4/7: $AAN $BDN $BECN $BTE $CDEV $CHK $COOP $CPE $CVA $DAN $DOC $DRH $EPR $ESRT $ETM $FAST $FBM $GM $GMS… ;0
Goldman pulls Progressive from Goldman's conviction list. shares -2.7%;0
Hanesbrands downgraded to underperform vs. neutral at BofA Merrill Lynch;0
Intelsat cut to Market Perform at Raymond James;0
LendingTree price target cut to $350 from $400 at SunTrust Robinson Humphrey;0
Mizuho cuts XLNX target on near-term headwinds;0
MPLX cut at Credit Suisse on potential dilution from Marathon strategic review;0
Netflix downgraded to underperform at Wells Fargo;0
NortonLifeLock stock price target cut to $18 from $25 at Deutsche Bank;0
Norwegian Cruise stock price target cut to $48 from $55 at CFRA;0
Novus Therapeutics stock price target cut to $2.50 from $3.75 at Ascendiant Capital;0
Nutrien stock price target cut to $54 vs. $55 at BofA Merrill Lynch;0
Okta -2% on valuation downgrade;0
Solarworlds stock price target cut to $23 vs. $24 at Instinet;0
Trendforce cuts iPhone estimate after Foxconn delay;0
Wayfair price target lowered to $110 from $120 at Stifel, buy rating maintained;0
WWE stock price target cut to $58 from $92 at MKM Partners;0
$ABEO as expected, keeps going higher. Cantor doubled its price target this morning to $4;1
$CACI - CACI gains a bull on growth acceleration ;1
$CNHI - CNH Industrial upped to Buy at Deutsche Bank on valuation ;1
$DVN $HES $VET - Devon Energy, Hess upgraded at J.P. Morgan on improved E&P outlook ;1
$ENR - Energizer shakes off JPMorgan's bear call ;1
$GOOS - Baird bullish on beat-up Canada Goose ;1
$NKE - BMO Capital joins Nike bull camp ;1
$OIH $BKR $NOV - Buy oil service firms, Bernstein says after seven-year bearish view ;1
$SMPQY $HSIC $XRAY - Goldman ups view on Henry Schein in premarket analyst action ;1
$STML: Alliance Global Partners starts at Buy ;1
$URBN - Urban Outfitters stands out in mall sector - BofA ;1
$ZYME: H.C. Wainwright starts at Buy;1
Adobe price target raised to $350 vs. $320 at Canaccord;1
AM Best Revises Outlooks to Positive for Pacífico Compañía de Seguros y Reaseguros S.A. ;1
AMD +1.3% after Cowen's target lift;1
Applied Materials, Inc. Reported Earnings Last Week And Analysts Are Already Upgrading Their Estimates;1
Arch Coal rated Buy at Benchmark, seeing opportunity after selloff;1
Autodesk stock price target raised to $162 from $149 at Wedbush;1
Avnet stock price target raised to $37 vs. $35 at SunTrust Robinson Humphrey;1
Boeing started at buy with $375 stock price target at Benchmark;1
BofA sees 'solid demand backdrop' for D.R. Horton in 2020;1
Broadcom stock price target raised to $361 vs. $322 at SunTrust Robinson Humphrey;1
Cantor sees 19% upside in J&J in premarket analyst action;1
Champions Oncology started at speculative buy with $11 stock price target at Benchmark;1
Citi raises Alphabet on margin potential;1
Citigroup stock price target raised to $127 from $124 at Oppenheimer;1
ETF assets to surge tenfold in 10 years to $50 trillion, Bank of America predicts;1
GE upgraded from Sell by longtime bear;1
Goldman Sachs stock price target raised to $367 from $358 at Oppenheimer;1
GrubHub stock price target raised to $50 from $40 at Stifel Nicolaus;1
Halliburton started at buy with $26 stock price target at Deutsche Bank;1
Helen of Troy started at outperform with $210 stock price target at Oppenheimer;1
Highlight: Edward Jones Sr. Equity Analyst Jennifer Roland on ExxonMobil reducing 2020 Capex by 30%: “Definitely a… ;1
Humana stock price target raised to $370 from $350 at SunTrust RH;1
JMP Securities upgrades snap to outperform with $20 pt;1
Liberty Global PLC maintained as buy with $32 price target at Benchmark;1
Lululemon Athletica price target raised to $255 from $220 at CFRA;1
Lumentum initiated as positive at Susquehanna;1
Markel Corporation Beat Analyst Estimates: See What The Consensus Is Forecasting For Next Year;1
Mednax upgraded to buy from hold at Stifel, price target raised to $33 from $25;1
Model N upgraded to overweight from neutral at JPMorgan, price target raised to $36 from $30;1
Morgan Stanley sees GM doubling in bull case scenario;1
Motorola Solutions stock fair value estimate raised to $192 from $167 at MKM Partners;1
New for subscribers:  Analysts continue to upgrade stocks like Tesla and eBay on hopes the rebound is for real… ;1
Omnicell stock price target raised to $96 vs. $90 at Benchmark;1
Peloton bulls defend the upside case;1
Piper Jaffray analyst Erinn Murphy reiterated an Overweight rating and $44.00 price target on Crocs (NASDAQ: $CROX)… ;1
Progyny started at overweight with $26 stock price target at J.P. Morgan;1
Snap Analyst Projects 37% Revenue Growth In 2020;1
Spirit Airlines stock price target raised to $55 from $49 at Deutsche Bank;1
State Street stock price target raised to $84 from $73 at Buckingham;1
Stock Market Update: AMD's price target raised to $47 at Cowen;1
Synaptics stock price target raised to $76 from $60 at Susquehanna;1
TechnipFMC started at buy with $33 stock price target at Deutsche Bank;1
Tesla stock price target raised to $290 from $260 at Deutsche Bank;1
TJX stock price target raised to $70 from $62 at MKM Partners;1
Twitter upgraded to positive from neutral at Susquehanna;1
Uber stock price target raised to $42 from $31 at Susquehanna;1
Uber stock price target raised to $48 from $46 at HSBC Global;1
UBS Upgrades Hasbro As Stock Price Bakes In Tariffs, Slow Holiday;1
UnitedHealth stock price target raised to $335 from $310 at SunTrust RH;1
Vertex Pharmaceuticals stock price target raised to $245 from $235 at BofA Merrill Lynch;1
Xilinx stock price target raised to $97 vs. $94 at SunTrust Robinson Humphrey;1
AM Best Revises Outlooks to Stable for Sublimity Insurance Company ;2
Analyst: Amazon Blocking FedEx Ground Good News For UPS;2
Analysts Expect Breakeven For China Online Education Group (NYSE:COE);2
Crown Holdings, Inc. Full-Year Results: Here's What Analysts Are Forecasting For Next Year;2
Here are the best analyst calls of the week on Wall Street including Disney and a satellite play ;2
Little impact on Netflix from Disney Plus launch - Credit Suisse;2
Mitek bull calls pullback 'an overreaction';2
Peabody Energy started at hold at Benchmark;2
Skechers U.S.A., Inc. Annual Results: Here's What Analysts Are Forecasting For Next Year;2
T. Boone Pickens' BP Capital Adds 3 Energy Stocks to Portfolio;2
Tenable Holdings, Inc. Just Released Its Third-Quarter And Analysts Have Been Updating Their Estimates;2
Top Analyst Upgrades and Downgrades: Cardinal Health, Domino’s, FedEx, Ford, GE, Grubhub, HSBC, Marvell, Twitter, Uber and More;2
Tyson Foods, Inc. First-Quarter Results Just Came Out: Here's What Analysts Are Forecasting For Next Year;2
Wayfair initiated as hold with $95 price target at SunTrust Robinson Humphrey;2
Central bank 'collateral damage' is skewing financial markets, one economist says ;0
China central bank warns high financial risks amid rising economic headwinds - Reuters ;0
ECB data show eurozone banks had weak profits before coronavirus ;0
Fed's Williams says U.S. economy is clearly facing several challenges;0
Former Federal Reserve Chairman Ben Bernanke says he doesn't see a quick, sharp rebound in the economy after its pr… ;0
Jerome Powell comes close to acknowledging that the Federal Reserve may not have the firepower to fight the next re… ;0
"No, The Fed Won't ""Save The Market"" - Here's Why  ";0
"""There is every reason to believe that the economic rebound, when it comes, can be robust,"" Fed Chair Jerome Powell… ";1
$ECONX: Federal Reserve announces extensive new measures to support the economy ;2
Commercial and industrial loans at all commercial banks climb by $105.8 billion to $2.845 trillion in the week endi… ;2
Fed surprises market with program to support corporate bonds amid coronavirus pandemic ;2
"Highlight: The Fed has launched an unprecedented round of asset purchases. ""The idea here is the Federal Reserve is… ";2
The World Bank plans to lend Uganda $1.9 billion to help finance the East African nation's budget deficit ;2
"""We encourage families to explore virtual #financialliteracy resources. The Federal Reserve Bank of Richmond create… ";2
Africa-Europe Alliance: Denmark provides 10 million for sustainable development under the EU External Investment P… ;2
Bank agencies announced they'll temporarily lower the community bank leverage ratio to 8%. The rule change - requir… ;2
Bank of Ireland : Mortgage Bank - 7 KB #BankofIreland #Stock #MarketScreener ;2
Bank of Jamaica 14-Day Repo Auction Announcement -24 February 2020 #Stock #MarketScreener ;2
Bank of Jamaica 30-day CD Auction Press Release #economy #MarketScreener ;2
Brazil economists forecast more rate cuts ahead ;2
Buyback Backlash Begins: Fed Will Limit Buybacks & Dividends For Companies Using Its Credit Facility ;2
Central Bank of Nigeria Communique No. 128 of the Monetary Policy Committee Meeting of Jan... #Stock… ;2
Central banks don’t have as much monetary policy power as they used to, former BOE policy maker Ian McCafferty says ;2
Cleveland Fed President Loretta Mester said the coronavirus outbreak is a threat to the economy but doesn't yet jus… ;2
Efforts to support the faltering economy could extend to some form of direct yield curve control. New… ;2
Fed Chair Jay Powell grilled on China's cryptocurrency plans, US response by @readDanwrite ;2
Fed Chair Jerome Powell was chided by a Democratic lawmaker for his attendance at a party thrown by Amazon CEO Jeff… ;2
Fed Chairman Jerome Powell puts lawmakers on notice that fiscal policy may need to play a bigger role countering do… ;2
Fed minutes to tell a story;2
Fed Officials Weigh Risks Of Covid-19 -- Update #economy #MarketScreener ;2
Fed President Loretta Mester due to speak in 5 minutes.;2
"Fed removes reference to ""global developments"", has yet to blame global warming for repo crisis";2
Fed’s Rosengren Says Pursuing 2% Inflation Could Distort Markets;2
Federal Reserve Keeps Rates Steady and Sees Long Pause #currency #MarketScreener ;2
Federal Reserve officials will feel comfortable maintaining their wait-and-see posture on interest rates after Frid… ;2
Fed's 42-Day Repo 2x Oversubscribed In Scramble For Year End Liquidity ;2
Fed's Bullard said actions taken by the Fed and other authorities during this time period shouldn't be seen as stim… ;2
Fed's Mester says central bank can watch and wait on interest rates;2
Fed's Rosengren backs 'patient' approach to any interest-rate moves;2
Fed's Williams says rates are 'in the right place' but policy is not set in stone;2
Global Risks to Extend Czech Rate Lockdown: Decision Day Guide;2
Heard on the Street: The Fed may need banks to lever up to absorb more activity, but it needs to do so in a way tha… ;2
In the battle of central-bank stimulus bazookas, the Fed is winning out ;2
In undertaking what will undoubtedly be its largest rescue effort ever, the Federal Reserve announced programs that… ;2
Indonesia's central bank says the New York Federal Reserve will provide it with a $60 billion repurchase facility t… ;2
Italy may be willing to compromise on its holdout against a German plan for further integration of the EU’s banking… ;2
LISTEN NOW: The Fed continues to make moves to combat the coronavirus crisis, including assuring limitless asset pu… ;2
LIVE: Fed Chair Powell testifies before the Senate Banking Committee ;2
Markets bet Fed is pushed to cut rates in coronavirus response ;2
Minneapolis Fed chief Neel Kashkari says monetary policy can play the kind of redistributing role once thought to b… ;2
Morocco is considering tapping at least part of a $2.97 billion liquidity line with the IMF as the coronavirus outb… ;2
New Zealand central bank governor Adrian Orr may signal he's prepared to cut interest rates to cushion the economic... ;2
Norway's central bank governor says it's too early to reach any conclusions on the long term outlook for inflation ;2
Praet: ECB Needs Governments to Act;2
"Rabobank: ""Fed's Kashkari Has Just Come Out With A Jaw-Dropping Policy Shift"" ";2
RBI May Cut Rates Later This Year, TS Lombard Says;2
RBI’s Long-Term Repo Operations Seen As Stealth Move To Bring Down Rates;2
Spain to guarantee up to 80% of SME bank loans to ease virus impact #economy #MarketScreener ;2
The Bank of England's Financial Policy Committee says it's prepared to take further action as needed to help the fi… ;2
The Bank of England's Term Funding Scheme... #Stock #MarketScreener ;2
The Committee lowers the CBR to 7.25PC #Stock #MarketScreener ;2
The consensus case for following the Fed is right, Ashok Bhatia of Neuberger Bergman tells @FerroTV… ;2
The Fed mounted an extraordinary new array of programs to offset the 'severe disruptions' to the economy caused by… ;2
The Federal Reserve has launched an array of programs aimed at helping the markets and economy through the coronavi… ;2
The Federal Reserve System includes 12 districts. Using those numbers, 1-12, is a handy way to learn about the cent… ;2
The FRED Blog: Since the end of the Great Recession, market-based measures of long-run inflation expectations have… ;2
